id,company_id,deal_id,call_date,duration_min,phase,type,notes,scheduled_at,prep_notes,ai_summary
4aef39e1-fa14-41a3-9422-fa01cfc1ec3d,6e9c0ce4-7bcf-487e-acbc-fd66fe4d1caf,17c34f8d-1eed-4f99-835e-0d99552ce8b1,2024-02-14,30,pre_sale,evaluation,,,,
b5a39891-4705-4b1d-9ba9-3f5b7eb66f16,6e9c0ce4-7bcf-487e-acbc-fd66fe4d1caf,17c34f8d-1eed-4f99-835e-0d99552ce8b1,2024-02-23,90,pre_sale,evaluation,,,,Performance optimization discussion. Query caching recommendations provided.
4e0455e7-6b72-466a-9624-142bf9d19599,0fab5808-a4fa-40f3-a16c-aa74f727b3bd,b85aa1c5-c566-4606-b355-c052301eaf26,2024-12-28,90,pre_sale,discovery,,,,
cfd8b91e-3536-4f53-a150-f2c48e838ab4,0fab5808-a4fa-40f3-a16c-aa74f727b3bd,b85aa1c5-c566-4606-b355-c052301eaf26,2025-01-10,30,pre_sale,demo,,,,
4fc55da6-5758-49d8-beb4-e598601c2c8c,0fab5808-a4fa-40f3-a16c-aa74f727b3bd,b85aa1c5-c566-4606-b355-c052301eaf26,2025-01-25,30,pre_sale,evaluation,,,,
d0f48226-057f-4222-93df-5840d3c9eb12,0fab5808-a4fa-40f3-a16c-aa74f727b3bd,b85aa1c5-c566-4606-b355-c052301eaf26,2025-02-03,30,pre_sale,evaluation,,,,Mobile access requirements gathering. Field team needs dashboard access.
c4956a00-a314-46a5-9e01-2976710e69d0,1304c131-d0a1-4b30-ae7b-bdae118fd77f,940ace76-ae5c-4337-97f8-7d4ab4047bb6,2026-02-07,45,pre_sale,discovery,,,,
2e5aa56d-8987-484e-8010-f0a3780fe7d7,1304c131-d0a1-4b30-ae7b-bdae118fd77f,940ace76-ae5c-4337-97f8-7d4ab4047bb6,2026-02-14,30,pre_sale,demo,,,,
86a780ea-8fc2-4adf-80b2-136b47c435cb,d3ba6a6e-36d3-4352-9f4c-9056a4a98d82,c7a38e2e-51de-43ee-b034-f86422b15bb5,2019-07-30,45,pre_sale,discovery,,,,Reviewed pricing tiers and contract terms. Decision expected within 2 weeks.
51bb9a58-2688-48c7-84ec-0ee7c3d69ee9,d3ba6a6e-36d3-4352-9f4c-9056a4a98d82,c7a38e2e-51de-43ee-b034-f86422b15bb5,2019-08-06,60,pre_sale,demo,,,,
00613cd9-3dc2-4bb3-b7e4-141601a2435d,d3ba6a6e-36d3-4352-9f4c-9056a4a98d82,c7a38e2e-51de-43ee-b034-f86422b15bb5,2019-08-15,30,pre_sale,evaluation,,,,Data quality concerns raised. Validation rules and monitoring discussed.
54779e4c-79b1-4e88-9b51-dbd5913e233d,72bca775-5db4-4361-9ec8-7bba5c2452f2,447b42d8-6535-4736-9066-cfcbe0924226,2019-09-23,45,pre_sale,discovery,,,,
73dd0292-0aaf-4fd1-ad0e-a8b9663ba5c6,72bca775-5db4-4361-9ec8-7bba5c2452f2,447b42d8-6535-4736-9066-cfcbe0924226,2019-09-29,45,pre_sale,demo,,,,Security and compliance review. SOC2 and GDPR requirements discussed.
6de4ac5d-6b05-46b2-98b8-c899c305e156,72bca775-5db4-4361-9ec8-7bba5c2452f2,447b42d8-6535-4736-9066-cfcbe0924226,2019-10-04,60,pre_sale,evaluation,,,,
4f136356-5d53-465f-b65c-1a8f08c6b4c6,72bca775-5db4-4361-9ec8-7bba5c2452f2,447b42d8-6535-4736-9066-cfcbe0924226,2019-10-18,45,pre_sale,evaluation,,,,
d584c25e-984f-4f04-a67c-161f003108d4,05896b8c-37f7-4f5a-b71a-b850cdd5f432,e98a80f6-63d5-4a56-a708-5b33c8c5de23,2021-02-18,60,pre_sale,discovery,,,,
69759323-018d-48e0-89f0-ef77dd02c3b1,05896b8c-37f7-4f5a-b71a-b850cdd5f432,e98a80f6-63d5-4a56-a708-5b33c8c5de23,2021-02-28,60,pre_sale,demo,,,,
371a3e4a-6e9e-4259-a11b-ba0c58639086,05896b8c-37f7-4f5a-b71a-b850cdd5f432,e98a80f6-63d5-4a56-a708-5b33c8c5de23,2021-03-13,30,pre_sale,evaluation,,,,
1e5f1da8-6dfd-4dff-b29e-ab14078407f8,42dab857-b252-4bb8-af5f-d19bbb012755,9d4983f5-9e69-432c-a734-5e08e0130cbc,2021-09-19,60,pre_sale,discovery,,,,
721785e8-964f-4ef6-85f1-d35110e81f1a,42dab857-b252-4bb8-af5f-d19bbb012755,9d4983f5-9e69-432c-a734-5e08e0130cbc,2021-10-02,30,pre_sale,demo,,,,
a589d1fc-5b35-4557-8868-e83caee28b79,42dab857-b252-4bb8-af5f-d19bbb012755,9d4983f5-9e69-432c-a734-5e08e0130cbc,2021-10-08,45,pre_sale,evaluation,,,,
dd0f1eff-a893-4b60-abd3-2a5b4523abbb,42dab857-b252-4bb8-af5f-d19bbb012755,9d4983f5-9e69-432c-a734-5e08e0130cbc,2021-10-21,90,pre_sale,evaluation,,,,
6a5644b3-4f3f-474f-a981-18538848aa0c,87d2d12f-1af5-45eb-a28b-a433e5da8e9b,2f7bfdb9-cae3-473e-aefc-a7fb9907af3a,2022-06-16,30,pre_sale,discovery,,,,
d2589271-b1c5-49bb-9912-3cbf935ac771,87d2d12f-1af5-45eb-a28b-a433e5da8e9b,2f7bfdb9-cae3-473e-aefc-a7fb9907af3a,2022-07-01,30,pre_sale,demo,,,,Data quality concerns raised. Validation rules and monitoring discussed.
5be6f50a-7f02-4c8c-b2ad-8b75c9079aa4,ef4a99c5-83a6-4453-b355-02ef0b4d4991,cd65bfe2-4274-43eb-bb6b-cac00d8ef2aa,2024-06-04,90,pre_sale,discovery,,,,
69109e4b-4ad3-4835-861e-e49458becc48,f5ead69f-fe83-4536-8f46-90a64d8bc1d8,f7c84ca9-0b8b-42e2-8e1b-649e3bccf763,2024-12-04,45,pre_sale,discovery,,,,Data quality concerns raised. Validation rules and monitoring discussed.
62ebe16d-6204-454f-9c4d-4914fbc97ac4,f5ead69f-fe83-4536-8f46-90a64d8bc1d8,f7c84ca9-0b8b-42e2-8e1b-649e3bccf763,2024-12-09,30,pre_sale,demo,,,,
bb00261a-4a11-466d-988a-bfcf56633d4f,f5ead69f-fe83-4536-8f46-90a64d8bc1d8,f7c84ca9-0b8b-42e2-8e1b-649e3bccf763,2024-12-15,45,pre_sale,evaluation,,,,Mobile access requirements gathering. Field team needs dashboard access.
45f69871-a937-4934-b3b8-aec26dfb6bbc,2a887f81-d1e9-4139-8585-de9077558cd6,f188b490-bd06-4b59-a1b1-d0dd24f53a4e,2025-10-25,30,pre_sale,discovery,,,,
1d29fe0f-a3b8-497a-b1e6-4c1cbe141098,2a887f81-d1e9-4139-8585-de9077558cd6,f188b490-bd06-4b59-a1b1-d0dd24f53a4e,2025-11-03,90,pre_sale,demo,,,,
df1f6b8f-ae88-4efd-ad7d-738e06520b8e,2a887f81-d1e9-4139-8585-de9077558cd6,f188b490-bd06-4b59-a1b1-d0dd24f53a4e,2025-11-09,30,pre_sale,evaluation,,,,Discussed product roadmap and upcoming features. Customer expressed interest in advanced analytics.
e6feeaf6-1027-448f-b0a9-bbad95835c35,2a887f81-d1e9-4139-8585-de9077558cd6,f188b490-bd06-4b59-a1b1-d0dd24f53a4e,2025-11-22,60,pre_sale,evaluation,,,,
b74accd2-c791-4817-ba53-fbad7b2dc2c5,be430948-6e6d-4c23-94b9-a9e0e376401b,b126a44e-968e-4468-a10b-a3f3a9290939,2018-06-19,30,pre_sale,discovery,,,,
e7edf63b-4c98-497c-84a3-2868c6809fef,be430948-6e6d-4c23-94b9-a9e0e376401b,b126a44e-968e-4468-a10b-a3f3a9290939,2018-07-03,30,pre_sale,demo,,,,
33470843-b782-4063-8387-305979b91a11,fb445f52-499b-4b03-9acb-635e1bc9697e,329f8127-71ad-412d-8809-802c27f73eb2,2019-09-21,90,pre_sale,discovery,,,,
11551d1a-46b7-43c0-8fd6-8de0b6476a83,fb445f52-499b-4b03-9acb-635e1bc9697e,329f8127-71ad-412d-8809-802c27f73eb2,2019-10-05,45,pre_sale,demo,,,,
1e077cef-8a7a-4a1a-9469-33489715cf38,fb445f52-499b-4b03-9acb-635e1bc9697e,329f8127-71ad-412d-8809-802c27f73eb2,2019-10-15,90,pre_sale,evaluation,,,,Competitive evaluation update. Comparing with Looker on embedded analytics.
e77c0fbe-dbda-4c7d-8933-52da80ea0a8c,84fbb4ae-d8c4-470f-b9cf-4ab80db6d514,87e28cea-cc9c-4e82-830a-2a4c5cfd195f,2020-11-11,45,pre_sale,discovery,,,,
b9c6e52e-2e65-4e7a-a1f7-2019024ad606,84fbb4ae-d8c4-470f-b9cf-4ab80db6d514,87e28cea-cc9c-4e82-830a-2a4c5cfd195f,2020-11-20,30,pre_sale,demo,,,,Reviewed pricing tiers and contract terms. Decision expected within 2 weeks.
483e0b94-3f9a-47a9-b7f0-2261f3b29ecd,84fbb4ae-d8c4-470f-b9cf-4ab80db6d514,87e28cea-cc9c-4e82-830a-2a4c5cfd195f,2020-12-06,30,pre_sale,evaluation,,,,
982bd24a-0b6a-4324-88c5-97646ba4aa40,84fbb4ae-d8c4-470f-b9cf-4ab80db6d514,87e28cea-cc9c-4e82-830a-2a4c5cfd195f,2020-12-15,60,pre_sale,evaluation,,,,
557500f3-5139-4dbe-bd1b-d2cf9d97887a,3c543d29-3679-4802-ae65-014ef039f116,24359049-47e6-4633-81a8-090718114c8b,2022-03-24,30,pre_sale,discovery,,,,
a6ac4d93-5c64-4b3d-a5ed-bd2f3f8df183,3c543d29-3679-4802-ae65-014ef039f116,24359049-47e6-4633-81a8-090718114c8b,2022-04-06,45,pre_sale,demo,,,,Feature request discussion: need better export options and scheduling.
4d2e5bdb-c46a-4f91-9f72-17655b18e2f4,3c543d29-3679-4802-ae65-014ef039f116,24359049-47e6-4633-81a8-090718114c8b,2022-04-17,30,pre_sale,evaluation,,,,
f69214f6-1b91-4add-a277-27674cab168b,fae745cf-218c-4c53-9ad2-cca164d0606c,2dc91c04-b4b4-460f-a1cf-425f01ef4ca4,2022-06-20,90,pre_sale,discovery,,,,
df3fa6d2-2604-44dc-9465-438a3a43c672,fae745cf-218c-4c53-9ad2-cca164d0606c,2dc91c04-b4b4-460f-a1cf-425f01ef4ca4,2022-07-02,45,pre_sale,demo,,,,
46f70a74-2136-46d0-b200-7371a3a44b5a,fae745cf-218c-4c53-9ad2-cca164d0606c,2dc91c04-b4b4-460f-a1cf-425f01ef4ca4,2022-07-16,45,pre_sale,evaluation,,,,
b1ed4cf6-2ad3-491f-8772-8640b61ef5d0,fae745cf-218c-4c53-9ad2-cca164d0606c,2dc91c04-b4b4-460f-a1cf-425f01ef4ca4,2022-07-23,45,pre_sale,evaluation,,,,
58a4f082-1b00-4502-969a-a2a41a975597,ff3acd0e-3be2-4fef-9b0a-33ab7dde7960,d26339b3-fcac-4935-b508-6f5984118a03,2024-05-05,30,pre_sale,discovery,,,,Feature request discussion: need better export options and scheduling.
fc2fcf20-52b8-43e1-bddd-e37001e76ea2,ff3acd0e-3be2-4fef-9b0a-33ab7dde7960,d26339b3-fcac-4935-b508-6f5984118a03,2024-05-10,45,pre_sale,demo,,,,
c533d693-0282-4cef-a9b0-1c540c58ad3d,ff3acd0e-3be2-4fef-9b0a-33ab7dde7960,d26339b3-fcac-4935-b508-6f5984118a03,2024-05-24,90,pre_sale,evaluation,,,,
736aa4e2-60b8-43bf-a301-18239401d048,41147628-90c0-4961-94fd-5b51a773ce97,008b5b57-b562-42c1-aa71-535a7a05cda4,2025-03-01,45,pre_sale,discovery,,,,
202b0bb1-40a1-40db-a623-bc77752cd60c,41147628-90c0-4961-94fd-5b51a773ce97,008b5b57-b562-42c1-aa71-535a7a05cda4,2025-03-10,60,pre_sale,demo,,,,Technical deep-dive on data modeling capabilities. Engineering team impressed.
cfa8a00e-ede3-4187-81d7-32fd3565b9d7,41147628-90c0-4961-94fd-5b51a773ce97,008b5b57-b562-42c1-aa71-535a7a05cda4,2025-03-17,30,pre_sale,evaluation,,,,Data quality concerns raised. Validation rules and monitoring discussed.
81b9c042-9fa7-48fe-9e49-0661dec1eed5,9055da9f-e805-497f-9969-d2cfb8afbf3a,738d0d6c-c874-4d72-b9f4-737a40e279cb,2026-01-03,45,pre_sale,discovery,,,,
e0158dd7-c9e0-4a6f-bb43-764ec9c82fb3,9055da9f-e805-497f-9969-d2cfb8afbf3a,738d0d6c-c874-4d72-b9f4-737a40e279cb,2026-01-17,90,pre_sale,demo,,,,
5ad437b4-6e66-4f9b-8bea-01c18c2bcf72,969fabe3-3e2a-4d3a-9edc-9300e26b0b1c,dd4ab59d-3091-4e23-a463-5b0532e1a7ab,2019-04-02,45,pre_sale,discovery,,,,Security and compliance review. SOC2 and GDPR requirements discussed.
4da9a016-c12b-4bf7-b4a0-908ed23ae5f2,969fabe3-3e2a-4d3a-9edc-9300e26b0b1c,dd4ab59d-3091-4e23-a463-5b0532e1a7ab,2019-04-16,60,pre_sale,demo,,,,Renewal negotiation. Multi-year discount proposed. Awaiting budget approval.
df39f032-53ad-49c9-8004-652874ffbbfb,19b0f6cf-8f28-4d71-8d64-98d286fbd813,9100d0a9-0b30-4273-81f7-043e7ab4bfb4,2020-05-30,45,pre_sale,discovery,,,,
462c3ed9-de67-42c8-8bdb-b635428e221b,19b0f6cf-8f28-4d71-8d64-98d286fbd813,9100d0a9-0b30-4273-81f7-043e7ab4bfb4,2020-06-12,30,pre_sale,demo,,,,
4b6bf7e4-a96b-4035-b096-40149eac91cf,19b0f6cf-8f28-4d71-8d64-98d286fbd813,9100d0a9-0b30-4273-81f7-043e7ab4bfb4,2020-06-17,60,pre_sale,evaluation,,,,Performance optimization discussion. Query caching recommendations provided.
e5833286-f52b-4022-9913-5487d71b1c84,542c4ebc-d46f-4604-b058-461ea960422c,892ac7c4-fe9b-466f-9d58-326d6c317064,2020-10-22,90,pre_sale,discovery,,,,Quarterly business review. Usage up 40% QoQ. Expansion opportunity identified.
aecd9d58-dc38-44e1-9330-e29187cf3c94,542c4ebc-d46f-4604-b058-461ea960422c,892ac7c4-fe9b-466f-9d58-326d6c317064,2020-11-02,60,pre_sale,demo,,,,"Onboarding progress review. 3 dashboards live, 2 more in development."
5ebf71d7-a312-4aba-a064-a55177da8dce,542c4ebc-d46f-4604-b058-461ea960422c,892ac7c4-fe9b-466f-9d58-326d6c317064,2020-11-08,60,pre_sale,evaluation,,,,
eb6ee519-da90-436c-8084-0464e4869335,aba24cde-40b0-4a3c-a4a0-bd06ff798dac,a29cf84d-0da9-4faf-8f8d-2d3b761e5f84,2022-01-11,90,pre_sale,discovery,,,,Quarterly business review. Usage up 40% QoQ. Expansion opportunity identified.
4ce62e33-a048-4242-994c-15a82b187a36,aba24cde-40b0-4a3c-a4a0-bd06ff798dac,a29cf84d-0da9-4faf-8f8d-2d3b761e5f84,2022-01-22,60,pre_sale,demo,,,,Mobile access requirements gathering. Field team needs dashboard access.
83400119-73c4-4f79-9c44-f302696af687,aba24cde-40b0-4a3c-a4a0-bd06ff798dac,a29cf84d-0da9-4faf-8f8d-2d3b761e5f84,2022-02-01,60,pre_sale,evaluation,,,,Renewal negotiation. Multi-year discount proposed. Awaiting budget approval.
2504eed6-d742-414b-aba0-30d9fa65b401,06074377-fe8d-4463-89e8-48683a24efd6,12feff3d-c111-4bb0-b8d3-7ae2b9ff7f02,2022-05-23,60,pre_sale,discovery,,,,"Onboarding progress review. 3 dashboards live, 2 more in development."
7afcfacd-2054-4279-8fb6-c5de2d9ec8f1,06074377-fe8d-4463-89e8-48683a24efd6,12feff3d-c111-4bb0-b8d3-7ae2b9ff7f02,2022-06-10,30,pre_sale,demo,,,,
d694e7fb-1a5f-4349-9148-dea49123f757,06074377-fe8d-4463-89e8-48683a24efd6,12feff3d-c111-4bb0-b8d3-7ae2b9ff7f02,2022-06-24,60,pre_sale,evaluation,,,,
c14a06d2-a502-4b6f-9710-b7bf4d0993fa,a3484696-5411-422c-84e8-63ca3c416465,88c2a1bd-de40-470f-98db-560aee362678,2024-02-04,60,pre_sale,discovery,,,,Feature request discussion: need better export options and scheduling.
fc2dcccc-2251-403d-922f-f726a5d26236,a3484696-5411-422c-84e8-63ca3c416465,88c2a1bd-de40-470f-98db-560aee362678,2024-02-13,60,pre_sale,demo,,,,
9b8babc9-c62f-4582-892e-bb4ef636f349,a3484696-5411-422c-84e8-63ca3c416465,88c2a1bd-de40-470f-98db-560aee362678,2024-02-20,90,pre_sale,evaluation,,,,
61b66c8a-a087-48a5-a2fd-76000e3f0df1,e0ee2a8e-c1bd-4f84-a123-836b9d5fe001,2a545587-7d32-4ba4-8d3d-eb157575df01,2025-01-10,45,pre_sale,discovery,,,,Escalation call. Dashboard performance issues in production. Fix committed.
51095b71-8cb3-4f54-9222-3b355dbbab63,e0ee2a8e-c1bd-4f84-a123-836b9d5fe001,2a545587-7d32-4ba4-8d3d-eb157575df01,2025-01-25,45,pre_sale,demo,,,,Competitive evaluation update. Comparing with Looker on embedded analytics.
50036410-84ea-4b6a-83d5-2b020df4bf5b,e0ee2a8e-c1bd-4f84-a123-836b9d5fe001,2a545587-7d32-4ba4-8d3d-eb157575df01,2025-02-03,45,pre_sale,evaluation,,,,
582fc7dc-7d4f-4233-828e-eeb772a9c08d,f3be596c-5cbd-4711-bed5-431a9be040d2,4e67399f-65c2-4bbb-be19-077941f8460d,2025-10-27,45,pre_sale,discovery,,,,
028be98e-1ab9-4084-a2d2-1d0c8188321b,f3be596c-5cbd-4711-bed5-431a9be040d2,4e67399f-65c2-4bbb-be19-077941f8460d,2025-11-03,30,pre_sale,demo,,,,
39e64856-8f1b-4c2f-af96-7048950f67e9,ea5d3b44-3185-4e12-9877-72119b09de20,97ceae9d-51ef-4c62-8fbd-37e8cc5436f2,2018-06-10,45,pre_sale,discovery,,,,"Onboarding progress review. 3 dashboards live, 2 more in development."
48f3ea44-bbbb-4db1-8c33-03a642afa31e,ea5d3b44-3185-4e12-9877-72119b09de20,97ceae9d-51ef-4c62-8fbd-37e8cc5436f2,2018-06-24,60,pre_sale,demo,,,,Performance optimization discussion. Query caching recommendations provided.
c2641795-f0be-42e8-b91e-aae1b7caea7a,ff56b5c5-fa1f-478e-b280-51cbe0df0599,e82da5cd-a733-4f4c-af86-3eb2ea1f8849,2019-10-13,30,pre_sale,discovery,,,,
1dbbf38d-6f2e-46be-951c-96862b302f26,ff56b5c5-fa1f-478e-b280-51cbe0df0599,e82da5cd-a733-4f4c-af86-3eb2ea1f8849,2019-10-23,90,pre_sale,demo,,,,
951875fd-34c6-4888-a103-f5ae4dfbb014,ff56b5c5-fa1f-478e-b280-51cbe0df0599,e82da5cd-a733-4f4c-af86-3eb2ea1f8849,2019-10-30,30,pre_sale,evaluation,,,,
dc052e44-3c88-4b81-a819-670b5a90ab05,5dda0f90-b1ab-4764-bc0b-75ffbbcdd82f,622cbf63-137b-4f26-9a45-bf77b71a9ea1,2021-01-29,60,pre_sale,discovery,,,,
89ecc803-cc48-4739-9914-5fe73a0bcdf6,5dda0f90-b1ab-4764-bc0b-75ffbbcdd82f,622cbf63-137b-4f26-9a45-bf77b71a9ea1,2021-02-07,90,pre_sale,demo,,,,
f8c92c25-14e9-46b4-9c46-352571d855d9,bf4cb59c-35b8-4910-b493-98f380ff7b5c,34ab6940-b834-4d4e-b5b8-c66f72a5efd1,2021-06-15,60,pre_sale,discovery,,,,"Onboarding progress review. 3 dashboards live, 2 more in development."
aced3454-460e-4c49-b20f-48bc345e3def,bf4cb59c-35b8-4910-b493-98f380ff7b5c,34ab6940-b834-4d4e-b5b8-c66f72a5efd1,2021-06-29,60,pre_sale,demo,,,,
376f68f6-8e8a-4fb9-a803-68c7c3b7cfe7,bf4cb59c-35b8-4910-b493-98f380ff7b5c,34ab6940-b834-4d4e-b5b8-c66f72a5efd1,2021-07-16,30,pre_sale,evaluation,,,,
9b00bd31-71ce-445a-8161-1a66d926139e,f393079a-5785-4eb8-ad7a-453a0168e1d4,e531d1d0-df48-46a2-a978-8bc8c0a7ec7e,2023-03-03,60,pre_sale,discovery,,,,
fe4456eb-c7df-4ce2-849d-cbfe72a8db6f,f393079a-5785-4eb8-ad7a-453a0168e1d4,e531d1d0-df48-46a2-a978-8bc8c0a7ec7e,2023-03-15,30,pre_sale,demo,,,,
54935233-5c82-4049-8eb3-c33cfd224e7b,f393079a-5785-4eb8-ad7a-453a0168e1d4,e531d1d0-df48-46a2-a978-8bc8c0a7ec7e,2023-03-25,90,pre_sale,evaluation,,,,
4bdce2e1-20fc-48e3-bbf8-f1aedf4a1246,f393079a-5785-4eb8-ad7a-453a0168e1d4,e531d1d0-df48-46a2-a978-8bc8c0a7ec7e,2023-04-09,45,pre_sale,evaluation,,,,
01e26feb-3831-475c-a48c-c03a3273e82e,624e236f-65fe-4b18-8ed1-bd99c8631dae,a2fb518d-5484-4913-862a-2125f92e99b5,2023-11-21,90,pre_sale,discovery,,,,Technical deep-dive on data modeling capabilities. Engineering team impressed.
c619380e-22b1-4032-a822-2af947aa87e3,624e236f-65fe-4b18-8ed1-bd99c8631dae,a2fb518d-5484-4913-862a-2125f92e99b5,2023-11-28,45,pre_sale,demo,,,,
d0c1718c-b7cd-428f-807b-d7a0d0b5d156,624e236f-65fe-4b18-8ed1-bd99c8631dae,a2fb518d-5484-4913-862a-2125f92e99b5,2023-12-06,45,pre_sale,evaluation,,,,
5a51d10e-f9c7-4ff3-b7ca-af29fc156453,624e236f-65fe-4b18-8ed1-bd99c8631dae,a2fb518d-5484-4913-862a-2125f92e99b5,2023-12-20,30,pre_sale,evaluation,,,,
245cffcc-df59-47df-b9b7-63b7ad096b24,40c1268c-e4bb-48fd-aa44-1d76a6cd9681,44ed66b3-e67f-410c-8733-8248ec2b1d2d,2025-08-18,30,pre_sale,discovery,,,,Discussed product roadmap and upcoming features. Customer expressed interest in advanced analytics.
ccaa07d3-764d-4807-93de-9e466a3b2284,40c1268c-e4bb-48fd-aa44-1d76a6cd9681,44ed66b3-e67f-410c-8733-8248ec2b1d2d,2025-08-28,30,pre_sale,demo,,,,
a6a7ae4a-8bba-45d0-8e23-8bcd167f2d0e,40c1268c-e4bb-48fd-aa44-1d76a6cd9681,44ed66b3-e67f-410c-8733-8248ec2b1d2d,2025-09-06,30,pre_sale,evaluation,,,,Feature request discussion: need better export options and scheduling.
37bc4c2e-4486-49ed-8424-9f8fde9df161,40c1268c-e4bb-48fd-aa44-1d76a6cd9681,44ed66b3-e67f-410c-8733-8248ec2b1d2d,2025-09-21,60,pre_sale,evaluation,,,,
749f0a14-8d2d-47ac-99df-3edb31b0e05a,0d50f634-2a91-4419-beea-d0af4cc6dd76,b970df41-5554-43ff-b578-19aaca36eb6f,2026-01-13,60,pre_sale,discovery,,,,
251edb80-54b3-4e8d-a00a-a8666141ce8e,0d50f634-2a91-4419-beea-d0af4cc6dd76,b970df41-5554-43ff-b578-19aaca36eb6f,2026-01-18,45,pre_sale,demo,,,,
caa4934d-562a-4b90-8162-8f77d40b5bc2,0d50f634-2a91-4419-beea-d0af4cc6dd76,b970df41-5554-43ff-b578-19aaca36eb6f,2026-01-28,60,pre_sale,evaluation,,,,"Onboarding progress review. 3 dashboards live, 2 more in development."
3c06696c-467a-4dac-9907-afb2200ee5a1,0d50f634-2a91-4419-beea-d0af4cc6dd76,b970df41-5554-43ff-b578-19aaca36eb6f,2026-02-08,30,pre_sale,evaluation,,,,
0238eeda-0e9f-4ee8-91b2-cc78f354e329,016b379c-999e-46d2-9d0f-d038d97481d9,d8f13bfb-2e0e-4721-897f-0dbd82e99114,2018-05-16,90,pre_sale,discovery,,,,
915dd5be-5aff-4a0b-b2f4-01f37ec693b9,016b379c-999e-46d2-9d0f-d038d97481d9,d8f13bfb-2e0e-4721-897f-0dbd82e99114,2018-05-22,30,pre_sale,demo,,,,Feature request discussion: need better export options and scheduling.
3ae1edd9-6f01-4066-875d-1204a5f3bf32,016b379c-999e-46d2-9d0f-d038d97481d9,d8f13bfb-2e0e-4721-897f-0dbd82e99114,2018-06-09,45,pre_sale,evaluation,,,,"Onboarding progress review. 3 dashboards live, 2 more in development."
fd7d5d76-5246-4e29-b8fc-bc725c7f9672,016b379c-999e-46d2-9d0f-d038d97481d9,d8f13bfb-2e0e-4721-897f-0dbd82e99114,2018-06-21,45,pre_sale,evaluation,,,,
298243c0-a7af-41d3-acda-7fe9e2915b85,33997f5e-6202-4d63-9de2-3b6c0fd1f3bc,51c66069-2987-4f24-8583-70ee7c456ebf,2020-02-19,60,pre_sale,discovery,,,,
76ec248d-8d2a-44e5-8f24-6c8321f956d1,33997f5e-6202-4d63-9de2-3b6c0fd1f3bc,51c66069-2987-4f24-8583-70ee7c456ebf,2020-02-24,30,pre_sale,demo,,,,
fe1ebe18-689f-4804-8e80-2e6907f1e5c9,33997f5e-6202-4d63-9de2-3b6c0fd1f3bc,51c66069-2987-4f24-8583-70ee7c456ebf,2020-03-08,90,pre_sale,evaluation,,,,Reviewed pricing tiers and contract terms. Decision expected within 2 weeks.
c57e3501-6a7f-4a7b-91cb-b1eea2ae39b3,619f4220-0c0a-44d1-a254-3243493b0d26,98cc2668-b3d2-47d2-83e3-adfcb3e9dcff,2020-07-30,60,pre_sale,discovery,,,,
780b5f1d-d640-43d6-8080-1e56b2f73dfe,619f4220-0c0a-44d1-a254-3243493b0d26,98cc2668-b3d2-47d2-83e3-adfcb3e9dcff,2020-08-04,60,pre_sale,demo,,,,
2f2ee694-596b-4c92-972d-1dbcbb9656f4,619f4220-0c0a-44d1-a254-3243493b0d26,98cc2668-b3d2-47d2-83e3-adfcb3e9dcff,2020-08-09,90,pre_sale,evaluation,,,,
659ba1e1-4afb-4d0f-82ab-bbd12b711be1,619f4220-0c0a-44d1-a254-3243493b0d26,98cc2668-b3d2-47d2-83e3-adfcb3e9dcff,2020-08-16,60,pre_sale,evaluation,,,,
7ef74f97-de17-44b1-8cc3-9fa0fce5f816,271b24cd-fe61-493a-82b7-fa9d0b3a48dc,381fe62e-3e61-428f-be4f-e0482dbe9c5a,2021-06-06,45,pre_sale,discovery,,,,
89cb3f8d-40a9-48b1-90ff-b43e2ab7784a,271b24cd-fe61-493a-82b7-fa9d0b3a48dc,381fe62e-3e61-428f-be4f-e0482dbe9c5a,2021-06-15,90,pre_sale,demo,,,,
363199b7-412a-4570-b21e-99d4af23c391,271b24cd-fe61-493a-82b7-fa9d0b3a48dc,381fe62e-3e61-428f-be4f-e0482dbe9c5a,2021-06-24,90,pre_sale,evaluation,,,,Feature request discussion: need better export options and scheduling.
2ee85bfc-9a2a-4e47-9d81-094908c7a8fd,74a3a668-fa02-48b8-9d14-06979b55e20d,75303ea8-8be8-46df-bcd2-b87aec18cb32,2022-06-07,90,pre_sale,discovery,,,,
837dc0da-7653-4640-8654-138cf95e821f,74a3a668-fa02-48b8-9d14-06979b55e20d,75303ea8-8be8-46df-bcd2-b87aec18cb32,2022-06-15,30,pre_sale,demo,,,,Renewal negotiation. Multi-year discount proposed. Awaiting budget approval.
9ea7fb7f-a67a-4cb2-85ad-46291bff3644,74a3a668-fa02-48b8-9d14-06979b55e20d,75303ea8-8be8-46df-bcd2-b87aec18cb32,2022-07-02,30,pre_sale,evaluation,,,,
76691cc0-17bc-431c-aa87-af0d5d3bef94,74a3a668-fa02-48b8-9d14-06979b55e20d,75303ea8-8be8-46df-bcd2-b87aec18cb32,2022-07-10,90,pre_sale,evaluation,,,,Mobile access requirements gathering. Field team needs dashboard access.
bd3ef825-ff6a-4ea2-99c4-fc5825f4fd98,a242ad92-8e16-43f5-be73-79932dc8bb9c,f94a4d06-5c7b-4cf8-b779-76bc831910a9,2023-11-16,60,pre_sale,discovery,,,,
